NKG7,2.20242943133895e-94
GNLY,2.8359651257817035e-86
GZMB,2.826348703856388e-85
CTSW,7.802738430141861e-84
PRF1,4.151702024911648e-82
CST7,3.968204399078101e-78
GZMA,1.3703868250575529e-74
HLA-C,2.3289057467288414e-73
B2M,3.7686207995157654e-73
FGFBP2,1.231882644743589e-69
HLA-A,1.3597464373018909e-58
CD247,6.408452208658603e-55
FCGR3A,9.54244640954958e-53
SPON2,6.996151680198327e-52
HLA-B,3.3582109149391085e-48
GZMM,4.730716201772438e-48
PLAC8,4.627122495428493e-46
CD7,4.154826330429147e-44
CCL4,1.0185249767129127e-41
UBB,4.898028239438865e-41
SRGN,1.6523338465856253e-39
HOPX,4.323166736941079e-36
ITGB2,3.5475078394782726e-35
PFN1,6.144855517617358e-34
GZMH,4.1139013063443076e-33
APMAP,6.602385990792163e-32
ID2,7.585217908898367e-32
MYL12A,1.7783383113629607e-30
HLA-E,4.226334261669567e-30
CLIC3,4.5779982157378636e-30
CD63,8.088305108531021e-30
RARRES3,2.8570233408711604e-29
HCST,1.1334925246115384e-28
XCL2,1.1409930376962772e-28
KLRD1,1.1877530772340734e-28
PTPRCAP,4.425389042936748e-28
CD99,6.541607853626655e-28
CCL5,3.1029221851310595e-27
IGFBP7,3.655245066416747e-26
CFL1,9.376174030026187e-26
IFITM2,3.286305412326822e-25
CTSC,3.489374916151092e-25
CLIC1,5.481857385552937e-25
RAP1B,2.3871568422842148e-24
IFITM1,6.78393004123174e-23
AKR1C3,5.831513271713806e-22
TPST2,1.8202649264459008e-21
CALM1,2.1012974370187037e-21
FCER1G,6.9661772691477e-21
ARPC2,2.218506052728437e-20
RAC2,1.0092504012136901e-19
RHOC,5.61433593927021e-19
CD53,9.320390795404726e-19
TTC38,2.0891162651523602e-18
IL2RB,2.140294359780935e-18
APOBEC3G,2.6957593571130057e-18
PDIA3,5.3522371911405524e-18
BST2,9.37254712846787e-18
MATK,3.114753373891772e-17
SERF2,3.149193995639631e-17
TYROBP,5.4833592572618044e-17
PRSS23,5.843621666156485e-17
ARPC5L,9.203766354787576e-17
C12orf75,1.945895062358197e-16
LITAF,3.7962817147435155e-16
DHRS7,5.078562248702924e-16
TXNIP,5.600098173278229e-16
EFHD2,1.2254656984648236e-15
UCP2,3.659456759264945e-15
PPP1R18,4.762303787249577e-15
CYBA,6.853969681163351e-15
MYL6,7.393596501915342e-15
SEPT7,1.1845093529938614e-14
S1PR5,5.063008545219098e-14
XBP1,5.6206339660533346e-14
PSME1,6.47746623112109e-14
PSMB10,9.219795256477943e-14
ALOX5AP,1.0007134321201399e-13
ACTB,2.787872269715076e-13
SAMD3,3.2478007096357893e-13
PLEK,4.782709553875522e-13
XCL1,6.108934878842535e-13
SH3BGRL3,6.252061259449503e-13
CD300A,6.443814161331987e-13
BIN2,8.95643782656801e-13
PSME2,1.2735844185739229e-12
MYO1F,1.5661755487565256e-12
ZAP70,1.788151376167035e-12
CCND3,5.1791263151145195e-12
PSMB8,9.206990296734242e-12
ANXA6,9.837972070808451e-12
GPR56,1.715074463434068e-11
ARL4C,1.7462687400060117e-11
IL2RG,1.8988784033614623e-11
DRAP1,5.524772890665771e-11
ANXA1,9.935885108664424e-11
NCR3,1.1150582482442798e-10
PPIA,1.1397494758055593e-10
CTSD,1.52435023339529e-10
CHST12,1.614006501146247e-10
C5orf56,2.1469634440956463e-10
PPP1CA,2.1778197978669778e-10
UBC,3.409667534574674e-10
CCL3,4.474812269561291e-10
C1orf21,5.502943942722601e-10
HAVCR2,6.799377359385045e-10
ABI3,9.212099329139122e-10
MALAT1,1.1852337743178084e-09
MYL12B,1.2887873146395862e-09
PLEKHF1,1.364786898722483e-09
SH2D1B,2.18264053967433e-09
CAP1,2.196321981892176e-09
HNRNPA2B1,2.2689722737117905e-09
PTGDR,7.476631365905812e-09
CD164,7.894492867111151e-09
C9orf142,8.105415552081446e-09
NDUFB2,8.20119760783759e-09
AOAH,1.5939965919499264e-08
UBE2F,2.1535993354018184e-08
TBX21,2.6970642371631205e-08
CX3CR1,4.0867743021321176e-08
PRMT2,7.220740501393965e-08
ACTG1,7.626987196008026e-08
GLIPR2,7.903764119153317e-08
HSPA5,8.940596282129239e-08
LAMP1,9.870145099159119e-08
SELT,1.07056517099376e-07
DBI,1.453428366999453e-07
KLRF1,2.827981913626772e-07
CALR,3.057095081589931e-07
AES,3.1442043428346664e-07
BSG,3.17917397178419e-07
PPIB,5.963397979549682e-07
EVL,6.657846892977325e-07
GIMAP7,7.08035863228712e-07
FAM49B,7.111646946586006e-07
HNRNPA3,7.48940912967906e-07
PSMB9,9.64239106465919e-07
ENSA,1.4450082120308935e-06
BZW1,1.479123822390116e-06
TMEM50A,1.595963766679249e-06
PSMB1,1.6616485360272317e-06
SERPINB1,2.1373825519938276e-06
H3F3B,2.453904783862871e-06
SUN2,2.5868788501415484e-06
EIF3G,2.835838405346868e-06
YWHAQ,2.87462247115018e-06
PRDX5,2.9322236158836996e-06
HSP90B1,2.97382195407377e-06
EMP3,3.2380784881715727e-06
ASCL2,3.64727124987372e-06
FCRL6,4.843135258820104e-06
ITGB7,5.630105545000316e-06
DDX5,5.771904040076239e-06
HSP90AA1,7.5258777936949715e-06
CMC1,7.978132822130104e-06
CD160,9.493713904688389e-06
SDF4,1.580362678576791e-05
LYAR,1.9608023262855485e-05
ARPC5,1.9683470573977975e-05
BTN3A2,2.2834931234434568e-05
CHCHD2,2.393119471367943e-05
