RPS12,5.990175708892188e-215
LDHB,2.5711659044783607e-205
RPS25,3.07094437271963e-188
RPS27,1.8786949473593682e-182
RPS6,1.8258805524195268e-173
RPS14,2.95189500619093e-169
RPS3,1.8536912577903075e-166
TPT1,4.06477940279181e-158
RPL31,2.276205685272797e-155
CD3D,2.3853785941470243e-155
RPL32,7.082832849834615e-152
RPS27A,1.3026479526977814e-151
RPL30,1.7886055888067402e-151
RPS15A,2.807102646064483e-150
RPLP2,4.26706049846861e-149
RPL3,3.982957175631518e-145
RPL9,7.086575554960466e-145
RPS18,2.28286638966803e-140
EEF1A1,1.0402664056193473e-139
RPS29,1.111721490275677e-138
RPL27A,1.2024995609900582e-134
RPL13,8.059891549630023e-132
RPS3A,4.429921002813654e-129
RPL21,1.5797213250713496e-128
RPS20,1.4362689752330789e-123
RPL23A,7.191353210355126e-122
RPL13A,8.523742648953436e-122
RPL11,3.566238414519002e-117
RPSA,4.327577600900981e-117
CD3E,2.3246964895691943e-116
RPL35A,1.623142556862322e-115
RPS4X,8.909074739516416e-114
RPS28,3.24440641874576e-113
LTB,3.785920783122125e-111
RPS13,6.6222116016221276e-111
RPL36,6.3984708062380275e-102
RPS10,1.1130018385652235e-100
RPL10,1.31748072686499e-100
RPLP0,3.754058488130391e-99
RPL14,1.0995413219317434e-97
RPL5,1.0041649175545321e-95
RPS23,1.0155974845572148e-95
RPS16,1.50181234903089e-95
IL7R,8.560119276280631e-94
JUNB,4.443232804331013e-92
IL32,1.2450460056936263e-88
MALAT1,5.370945104766618e-88
NPM1,1.6852108651991442e-87
RPL10A,2.5121987851596327e-86
RPL19,6.519779924447034e-84
TMEM66,1.7757912571192766e-83
RPL36A,5.731141112241458e-78
NOSIP,9.252940714754652e-78
RPL18,9.44930004243953e-76
RPS15,4.790090767641059e-71
RPS2,1.2209278521053836e-70
RPL4,1.68448084170732e-67
RPS5,1.1858595790772783e-66
RPL7,1.3888300758865724e-65
RPS26,4.766142407075521e-65
RPL17,1.1011797644862043e-64
RPS21,1.2376092042523448e-62
RPS8,2.665186038784042e-60
RPLP1,8.259768769791725e-59
RPL35,2.4915162548774275e-58
RPL22,1.3110843350617997e-57
RPL24,1.1439842351656726e-56
RPL38,1.1525120267972676e-56
EEF1B2,1.1750023423137845e-54
RPSAP58,6.560334985091264e-54
BTG1,3.5598456583476096e-53
RPS19,2.3226162833564062e-52
GLTSCR2,9.252952169470215e-52
RPL18A,5.787587285410574e-50
RPL27,6.106170181981834e-49
HINT1,6.238437610174482e-49
AES,3.6948040366888427e-47
RPL37A,5.380647502213421e-47
RPL34,7.659483078023e-47
RPL7A,6.547843347713197e-44
RPL37,9.138861902767224e-44
CD27,4.277688386686661e-43
CD2,5.57599281562609e-43
CCR7,2.0133145993630648e-42
PIK3IP1,1.2505397585581975e-41
LCK,9.707647766052403e-41
CD7,3.467074495558608e-40
RPL6,7.319921820170059e-40
RPS7,2.1098500545183413e-39
GIMAP7,5.50527574036248e-38
EVL,6.199556688370617e-37
RPS4Y1,1.222394529927132e-35
LEF1,4.517400393215066e-35
RPL12,4.950131447176032e-35
JUN,5.466077387076597e-35
ZFP36L2,1.3453454876216662e-34
RPL28,2.363750307562338e-33
TMEM123,2.011823134285549e-32
TOMM7,4.773607172233958e-31
GIMAP5,9.997398138226993e-31
RPL15,1.9109082793581115e-30
C6orf48,3.194614217281565e-30
PRDX2,9.275816626788842e-30
RGCC,5.26060317096146e-29
PRKCQ-AS1,6.281327535134846e-29
RPL26,7.476465147516381e-29
TCF7,8.196480562741446e-29
HSPA8,1.4484636800707859e-28
LEPROTL1,1.8559658688876943e-28
MAL,3.3236940978397484e-28
TRAT1,4.710413436438459e-28
