LST1,4.900106312373042e-107
FCER1G,2.6121853094140936e-104
AIF1,5.068916524648721e-100
COTL1,1.0894084517263052e-99
FTH1,3.6073242792782578e-96
IFITM3,2.6939705033242255e-92
FTL,5.804400029726313e-89
SAT1,2.93396096715603e-88
PSAP,2.765839355254458e-81
S100A11,3.8683817211430468e-81
CTSS,6.029153387104393e-80
IFITM2,9.514180036339766e-80
FCGR3A,1.3350086135062156e-79
OAZ1,2.2917408567602416e-78
SERPINA1,2.435856010207077e-77
S100A4,2.8480293747173895e-73
CST3,4.183175588302942e-72
NPC2,2.1281247345607007e-71
CFD,7.488301976629031e-70
TYROBP,4.195944323868237e-67
CEBPB,1.2797678785304115e-66
TYMP,2.9097904035116113e-66
TIMP1,5.338026720715409e-66
CD68,1.0618322921376889e-64
LGALS1,5.331710404772571e-64
SPI1,1.6383170520854657e-62
TMSB4X,1.1807412309698378e-60
ARPC3,2.6570137150338944e-60
S100A6,1.4762336406363658e-59
ACTB,2.766244320887403e-59
RP11-290F20.3,1.436948432644434e-58
YBX1,5.510046453423074e-56
MS4A7,2.4573460522999542e-55
STXBP2,1.3540223215115372e-54
RHOC,5.503883223040696e-53
HLA-DPA1,4.7186522216365185e-52
IFI30,2.455092688281492e-51
NEAT1,7.651127592470018e-50
LY6E,5.014374762939725e-49
HCK,4.2568331607991636e-48
MYL6,5.726420112614391e-48
PRELID1,1.2407967289529018e-46
PYCARD,2.947724337290738e-46
CFP,9.274513685288607e-46
CYBA,3.4206315262143745e-45
FKBP1A,5.370320843337857e-44
PFN1,2.847885893717658e-43
SRGN,1.1777806168567301e-42
ARPC2,3.2059307784971505e-42
BRI3,8.938893348802909e-42
LYZ,2.123547128351909e-41
LRRC25,2.282788349138622e-41
ANXA2,5.591620875019673e-41
BID,7.65867581448228e-40
PILRA,1.1164440868915801e-39
ARPC1B,1.2450409290583282e-39
FGR,2.342432345752041e-39
FAM26F,2.9291180235095407e-39
GABARAP,3.566164727820494e-39
HLA-DRB1,8.613544718068183e-39
TKT,3.351339626640527e-38
ABI3,1.4821147724886898e-37
ANXA5,5.685357415264449e-36
FCN1,2.947310928224509e-35
C10orf54,3.50292339727528e-35
MT-CO1,1.255094041043632e-34
CALM2,1.71434781550096e-34
EMP3,1.912214429624297e-34
CSTB,2.044614440521637e-34
LILRA5,5.2225460687719404e-34
WARS,6.8089129537022e-34
S100A9,8.030540890607592e-34
CARD16,2.3931252858284204e-33
APOBEC3A,3.7670499735689165e-33
TPI1,5.4329757560742804e-33
RHOG,6.214728037305321e-33
ISG15,1.6086292356139993e-32
HLA-DRB5,1.0426006394289278e-31
ASAH1,1.79085611576493e-31
LILRB2,2.6964315250203164e-31
MT2A,3.5895240693144877e-31
HLA-DRA,5.772695749572853e-31
RGS2,1.8465833073309526e-30
HES4,2.9478440031342355e-30
C1orf162,1.947366852099131e-29
DRAP1,4.873287505918439e-29
SH3BGRL3,8.333127501928657e-29
CDA,1.3074775794256488e-28
HLA-DPB1,1.597421616500298e-28
CASP1,2.5459335063304004e-28
VASP,5.466525664816805e-28
LYN,8.181600949954387e-28
FGL2,1.1994443742974472e-27
AP2S1,1.7553686394249122e-27
MAFB,5.660736551416591e-27
NINJ1,1.0598003609784068e-26
C19orf38,1.422580504686553e-26
