PF4,1.0312593094708286e-10
PPBP,1.0336604279392072e-10
NRGN,1.0408966223393867e-10
GPX1,1.0980437226739182e-10
RGS18,1.1502212416090581e-10
CALM3,1.3683603962766662e-10
RGS10,2.4994081315712584e-10
TAGLN2,9.369523976512367e-10
MYL6,1.0896226786208676e-09
OAZ1,1.8488955434180454e-09
GP9,1.975313555766668e-09
GNG11,2.0273268873348864e-09
SDPR,2.0361245252618035e-09
SPARC,2.1055788974841113e-09
HIST1H2AC,2.1891344319492585e-09
TPM4,3.0491192728157035e-09
SH3BGRL3,6.233599766422689e-09
CCL5,9.006732037634693e-09
ACTB,1.5125094563406025e-08
ITM2B,1.6466574009677243e-08
AP001189.4,3.052344755354343e-08
ITGA2B,3.0769627876271354e-08
CLU,3.449409560195601e-08
CD9,3.597360279404301e-08
RUFY1,4.2110610309233525e-08
ARPC1B,4.687740090692015e-08
NGFRAP1,5.129635194686834e-08
ILK,9.046475821729924e-08
MYL12A,1.1117848458861828e-07
ARPC5,1.3424337086079992e-07
CDKN2D,1.38822595205714e-07
FERMT3,1.5451414446688358e-07
TMEM40,3.8559449680373046e-07
PTCRA,3.9279434396540944e-07
TUBB1,4.2722438557810206e-07
H3F3A,5.953205848148487e-07
MPP1,6.157194280969574e-07
PRDX6,7.462373731696364e-07
SAT1,8.504475758605046e-07
GRAP2,8.635460832326514e-07
CTSA,1.1454878230489147e-06
TMSB4X,1.4230941147796002e-06
OST4,1.5296859602320994e-06
NCOA4,1.6981262412887975e-06
TUBA4A,2.453289717968343e-06
TREML1,4.048255163942611e-06
ACRBP,4.251628900297938e-06
FKBP1A,4.294911526338132e-06
CA2,4.4723015821863705e-06
SNCA,5.090053597309793e-06
PGRMC1,5.488067527164084e-06
ACTN1,8.23380893481148e-06
PDLIM1,8.712863907851542e-06
ODC1,1.2595855801785566e-05
PKM,1.3133837765363002e-05
LAMTOR1,1.3959706492069395e-05
NAP1L1,1.4276278807091504e-05
SRGN,1.8665314143111482e-05
CAPN1,2.2229447086523758e-05
PPDPF,2.80201277001428e-05
DYNLL1,3.1150540411646014e-05
SEPT5,3.300224067832089e-05
MYL9,3.5443744106988286e-05
TIMP1,3.6545769549538205e-05
YWHAH,3.674193838916894e-05
F13A1,3.7853309634012194e-05
MMD,3.890745227505164e-05
SERF2,4.188821362275926e-05
ASAH1,5.401742665921122e-05
SNN,8.247834783977354e-05
GPX4,9.825408439482251e-05
RAP1B,0.00010802618000940074
HMGB1,0.00011626251759795154
TALDO1,0.00015419456606502173
LIMS1,0.0001637307075703734
H2AFJ,0.00017492155343788973
TPST2,0.00017839160524101824
RSU1,0.00019659716111389798
MAX,0.00022154334462551746
LY6G6F,0.00022185016954789035
CMTM5,0.00022807107583327986
GP1BA,0.00023188182096693373
RP11-367G6.3,0.0002487539603251988
PTGS1,0.0002487539603251988
GAS2L1,0.0002592097199867407
TSC22D1,0.000264228833627093
DNAJB6,0.00027661113510816815
ACTG1,0.0002979237760679595
TPM1,0.00030036186909338777
ARF1,0.00037570697011376293
MARCH2,0.0004544267992611012
PARVB,0.00045743963624240205
WDR1,0.0004989960803591404
HIST1H2BK,0.0005799220179995112
C9orf16,0.0005818099272564809
SNX3,0.0007212356010521657
C2orf88,0.0012505080048355348
CLEC1B,0.0012651945563204438
AC147651.3,0.0012683066831602257
RAB11A,0.0012823989050096002
CD99,0.001601233472061656
PLA2G12A,0.002034554452033402
HLA-C,0.0021544045476400192
GSN,0.0022726915744876665
TUBA1C,0.0025185031534149527
MFSD1,0.0026016736928944893
NENF,0.002619819487314946
UBL4A,0.0026826940604372904
ARHGDIB,0.002817458069021555
RNF11,0.002921300052437568
TGFB1,0.003032089096384795
CHMP6,0.0030442460126262273
LEPROT,0.003139532535414534
NDUFAF3,0.003722282735543218
FTH1,0.003739032688776641
DBNL,0.003739032688776641
GAPDH,0.003936641911472528
NT5C3A,0.0040547421651556375
RBBP6,0.005248566148216819
TPM3,0.005604196080273883
CLDN5,0.005637580412121704
HGD,0.005643669529933686
SCGB1C1,0.005729542364268761
FLNA,0.005829124288331052
PTPN18,0.005930263876737795
TLN1,0.005962192771905392
HLA-E,0.005971801601618885
C6orf25,0.005994276491384224
UBAC2,0.006504936983906515
SKP1,0.006539637711600119
MAP3K7CL,0.0065990112020755404
GSTO1,0.007296347671840094
SH3BGRL,0.0073155598868429395
MLH3,0.007482667763192455
TMEM50A,0.007657197569607957
MTPN,0.0076652167415787445
PNMA1,0.008488573359700482
TMEM91,0.008514980851475356
RAB10,0.00860353714967928
CD151,0.009525673410230018
SWI5,0.01109112062996284
SRP14,0.011197556919357012
MCUR1,0.011755203716605126
MPST,0.012417274576237699
SOD2,0.01270379432098535
VDAC3,0.013465705039594983
SQSTM1,0.01388199208906789
HIST1H1C,0.014365613759166536
ATP2A3,0.015199808938926715
RDH11,0.01701332586853064
BRK1,0.017583129582391725
PYCR2,0.018412421051802297
ALDOA,0.019067903055784118
RABGAP1L,0.019669642209905237
RP11-879F14.2,0.02100119688120496
ITGB3,0.021109071908628756
FAXDC2,0.02126684272591653
C19orf33,0.021455528720081996
ESAM,0.021465499814911696
ALOX12,0.02167582682976865
HIST1H2BJ,0.021898091153960846
DMTN,0.022587246544351836
ABTB1,0.022597673619501598
ADIPOR1,0.023661733468936703
SENCR,0.02408835086400254
USF2,0.024276389625865393
STX11,0.024499239514812726
VAPA,0.025098384087067434
TPTEP1,0.02517845704013768
TSC22D3,0.0279979979201137
P2RX1,0.028837249863245557
FHL1,0.0292910322569553
SPINT2,0.029369437270731727
SLC40A1,0.031071871234402908
HIST2H2BE,0.03125082234330065
H1F0,0.031444527199910914
SNAP23,0.03189115222792432
TUBA1B,0.03311849399717872
WBP2,0.03314751128599864
XPNPEP1,0.03477732074552875
STXBP2,0.03526411028492674
TRAPPC1,0.03620817286612656
CYB5R1,0.036743661487735946
PACSIN2,0.03738227081347322
RBX1,0.04084000198715756
FTL,0.04160891329651786
RIOK3,0.04356666720198551
EIF4G2,0.0462718612306536
TMEM219,0.04671677579466073
PLEK,0.046950330734651345
LMNA,0.04708702421116792
UQCRH,0.04809307240317861
DAP,0.04899570135802898
TAX1BP3,0.0506978593536953
COTL1,0.05449361424822105
GNAS,0.05536109359072933
AP2M1,0.0584532383541024
PAIP2,0.0595153075434155
CFL1,0.06004033986460173
TMED3,0.060665778376621016
FKBP8,0.06312182991667309
PVALB,0.06514534184245971
SCN1B,0.06514534184245971
ARHGAP6,0.06519660727188194
PDZK1IP1,0.06535060323043744
TUBA8,0.06540200182417512
CTTN,0.06545343374708805
FSTL1,0.06560792964330363
C9orf89,0.06659339919891738
PCP2,0.06722205890560057
ANKRD9,0.06812101381818503
PRDX5,0.06820080573922349
MT-ATP6,0.06846733398501673
ABCC3,0.06886873117472549
NEXN,0.07115243373062796
SCFD2,0.07276522318271558
FAM63A,0.0746940533971836
HIST1H2BD,0.07550032397232853
FAH,0.0760805696437157
GLUL,0.07651813695955118
HMHA1,0.07808066952135374
KIAA0513,0.07814013792549782
ETFA,0.07930715986901855
MAGED2,0.07942765163861958
GMPR,0.07945779782677573
DAAM1,0.0795181181115532
MGLL,0.08042739796540205
HTATIP2,0.08085460954498386
CD27-AS1,0.08189979721895255
ABHD16A,0.08339398582659371
TMEM140,0.08774772383715485
GLA,0.09005906811172772
RAB4A,0.09170597653869555
RPS19BP1,0.09361770001221609
AGPAT1,0.09693379758184523
APP,0.09700460687298822
CCND3,0.09918422898220185
AP2S1,0.09940071262344415
PYGL,0.10132939760527102
SVIP,0.10269341831825964
SDHA,0.10384745656362626
FXYD5,0.1045598485665852
GNB5,0.10580637906483188
HSPB1,0.10977300029772648
CAPZB,0.11261491184455873
AP1B1,0.11596262500549377
TUBB4B,0.118846370030464
MTFR1L,0.12195571476604704
LDLRAP1,0.12417844545790155
MIR4435-1HG,0.12538832357711388
TACC3,0.12730809780917723
ITGB1,0.12854162935792646
SLC39A3,0.13247896897246453
RAB37,0.13420779205298872
MAP1LC3B,0.14206077417882346
SPNS1,0.14543515591528358
CST3,0.14783350606441942
CLTA,0.1481292465557885
ATP6V1E1,0.1504116253083635
CAMTA1,0.15066131678147496
SECISBP2,0.15216610535182518
RAB32,0.15292277726782302
G6PD,0.15408856246838698
CYB5R3,0.1542919953726534
UBXN11,0.1550056178525853
LCN2,0.1661204290235132
SPOCD1,0.1661204290235132
SEC14L5,0.1661204290235132
GATA2,0.1668210163313697
ATP9A,0.1675238220880696
AC137932.6,0.16763214316724584
SMIM5,0.16790317601152005
LGALSL,0.16790317601152005
ENKUR,0.16801168123956445
TRIM58,0.16915416665632266
DIAPH1,0.16937244209773217
PRKAR2B,0.16964558336504088
SMOX,0.16980962657905274
